% Column 0: Length, m
% Column 1: |B|, Tesla
3.04896598e-002	2.42218138e-001	
3.05670447e-002	2.39872769e-001	
3.06444296e-002	2.37347422e-001	
3.07218145e-002	2.34943697e-001	
3.07991995e-002	2.32665365e-001	
3.08765844e-002	2.30516142e-001	
3.09539693e-002	2.28499674e-001	
3.10313542e-002	2.26619502e-001	
3.11087392e-002	2.25617523e-001	
3.11861241e-002	2.25654168e-001	
3.12635090e-002	2.25774171e-001	
3.13408939e-002	2.25977399e-001	
3.14182789e-002	2.26263629e-001	
3.14956638e-002	2.26632546e-001	
3.15730487e-002	2.27083747e-001	
3.16504336e-002	2.27616743e-001	
3.17278185e-002	2.28230960e-001	
3.18052035e-002	2.28925744e-001	
3.18825884e-002	2.29700366e-001	
3.19599733e-002	2.29387386e-001	
3.20373582e-002	2.28329163e-001	
3.21147432e-002	2.27370803e-001	
3.21921281e-002	2.26835424e-001	
3.22695130e-002	2.27312251e-001	
3.23468979e-002	2.27891576e-001	
3.24242829e-002	2.29011138e-001	
3.25016678e-002	2.30490942e-001	
3.25790527e-002	2.32070387e-001	
3.26564376e-002	2.33747452e-001	
3.27338225e-002	2.35520053e-001	
3.28112075e-002	2.37386049e-001	
3.28885924e-002	2.39343255e-001	
3.29659773e-002	2.41389453e-001	
3.30433622e-002	2.43522401e-001	
3.31207472e-002	2.45739838e-001	
3.31981321e-002	2.48039499e-001	
3.32755170e-002	2.50419119e-001	
3.33529019e-002	2.52876440e-001	
3.34302869e-002	2.55409220e-001	
3.35076718e-002	2.58015236e-001	
3.35850567e-002	2.61136381e-001	
3.36624416e-002	2.64506928e-001	
3.37398266e-002	2.68225664e-001	
3.38172115e-002	2.72635330e-001	
3.38945964e-002	2.77133268e-001	
3.39719813e-002	2.81715251e-001	
3.40493662e-002	2.86377245e-001	
3.41267512e-002	2.90210653e-001	
3.42041361e-002	2.93034592e-001	
3.42815210e-002	2.95930133e-001	
3.43589059e-002	2.98895196e-001	
3.44362909e-002	3.01927732e-001	
3.45136758e-002	3.05025728e-001	
3.45910607e-002	3.08187212e-001	
3.46684456e-002	3.11410249e-001	
3.47458306e-002	3.14692948e-001	
3.48232155e-002	3.18033461e-001	
3.49006004e-002	3.21197546e-001	
3.49779853e-002	3.24210244e-001	
3.50553702e-002	3.27349323e-001	
3.51327552e-002	3.30611182e-001	
3.52101401e-002	3.33992224e-001	
3.52875250e-002	3.37488867e-001	
3.53649099e-002	3.44534402e-001	
3.54422949e-002	3.51935738e-001	
3.55196798e-002	3.59422027e-001	
3.55970647e-002	3.66988070e-001	
3.56744496e-002	3.74629035e-001	
3.57518346e-002	3.82340429e-001	
3.58292195e-002	3.90118078e-001	
3.59066044e-002	3.97228716e-001	
3.59839893e-002	4.03914526e-001	
3.60613742e-002	4.10799418e-001	
3.61387592e-002	4.17873553e-001	
3.62161441e-002	4.25127482e-001	
3.62935290e-002	4.32552161e-001	
3.63709139e-002	4.40138948e-001	
3.64482989e-002	4.47576355e-001	
3.65256838e-002	4.53405208e-001	
3.66030687e-002	4.59421895e-001	
3.66804536e-002	4.70631682e-001	
3.67578386e-002	4.82183499e-001	
3.68352235e-002	4.94053354e-001	
3.69126084e-002	5.06218875e-001	
3.69899933e-002	5.18659257e-001	
3.70673783e-002	5.31355196e-001	
3.71447632e-002	5.36489980e-001	
3.72221481e-002	5.40863652e-001	
3.72995330e-002	5.49484291e-001	
3.73769179e-002	5.58656483e-001	
3.74543029e-002	5.68353527e-001	
3.75316878e-002	5.78549032e-001	
3.76090727e-002	5.89217123e-001	
3.76864576e-002	5.95961084e-001	
3.77638426e-002	6.00284150e-001	
3.78412275e-002	6.05988708e-001	
3.79186124e-002	6.06602500e-001	
3.79959973e-002	6.04865443e-001	
3.80733823e-002	6.03630401e-001	
3.81507672e-002	6.02900457e-001	
3.82281521e-002	6.02583330e-001	
3.83055370e-002	6.03193983e-001	
3.83829219e-002	5.88835955e-001	
3.84603069e-002	5.71663893e-001	
3.85376918e-002	5.64532354e-001	
3.86150767e-002	5.58234575e-001	
3.86924616e-002	5.52799052e-001	
3.87698466e-002	5.47347986e-001	
3.88472315e-002	5.34106195e-001	
3.89246164e-002	5.21183400e-001	
3.90020013e-002	5.08603915e-001	
3.90793863e-002	4.98797428e-001	
3.91567712e-002	4.94965829e-001	
3.92341561e-002	4.91346944e-001	
3.93115410e-002	4.87945505e-001	
3.93889260e-002	4.79325562e-001	
3.94663109e-002	4.68399726e-001	
3.95436958e-002	4.57672933e-001	
3.96210807e-002	4.47159506e-001	
3.96984656e-002	4.39633025e-001	
3.97758506e-002	4.32468476e-001	
3.98532355e-002	4.25414654e-001	
3.99306204e-002	4.18477159e-001	
4.00080053e-002	4.11661871e-001	
4.00853903e-002	4.05088005e-001	
4.01627752e-002	3.98752750e-001	
4.02401601e-002	3.91856858e-001	
4.03175450e-002	3.84812601e-001	
4.03949300e-002	3.77888517e-001	
4.04723149e-002	3.71188720e-001	
4.05496998e-002	3.66380164e-001	
4.06270847e-002	3.61754861e-001	
4.07044696e-002	3.57319928e-001	
4.07818546e-002	3.53082539e-001	
4.08592395e-002	3.49174060e-001	
4.09366244e-002	3.46734116e-001	
4.10140093e-002	3.43968177e-001	
4.10913943e-002	3.40448072e-001	
4.11687792e-002	3.36998894e-001	
4.12461641e-002	3.33269376e-001	
4.13235490e-002	3.29741933e-001	
4.14009340e-002	3.26423116e-001	
4.14783189e-002	3.23319351e-001	
4.15557038e-002	3.20126407e-001	
4.16330887e-002	3.16957972e-001	
4.17104736e-002	3.13900231e-001	
4.17878586e-002	3.10956446e-001	
4.18652435e-002	3.07870982e-001	
4.19426284e-002	3.04493616e-001	
4.20200133e-002	3.01900030e-001	
4.20973983e-002	2.99857534e-001	
4.21747832e-002	2.97926579e-001	
4.22521681e-002	2.96109344e-001	
4.23295530e-002	2.94407938e-001	
4.24069380e-002	2.92824377e-001	
4.24843229e-002	2.91449393e-001	
4.25617078e-002	2.90424180e-001	
4.26390927e-002	2.89732882e-001	
